order_id,order_ts,customer_id,product_id,quantity,discount,gross_sales,net_sales,cost,profit,channel,payment_method,campaign,order_status
26043,2024-09-19 03:00:00,15400,299,7,0.15,13389.25,11380.86,6496.77,4884.09,Online,Bank Transfer,NewYear,completed
26044,2024-05-17 17:00:00,17833,144,6,0.1,12268.38,11041.54,7227.6,3813.94,Online,Card,BackToOffice,completed
26045,2024-06-01 07:00:00,4603,187,4,0.05,6441.28,6119.22,3880.2,2239.02,Store,Card,Retention,completed
26046,2024-12-28 00:00:00,18,402,5,0.1,6204.8,5584.32,3145.85,2438.47,Online,Card,Organic,returned
26047,2024-06-30 08:00:00,10503,121,3,0.1,633.96,570.56,337.26,233.3,Online,Card,Organic,completed
26048,2024-10-01 12:00:00,7931,180,3,0.1,2130.87,1917.78,1092.63,825.15,Online,Card,NewYear,completed
26049,2024-03-03 14:00:00,3582,208,2,0.15,2862.38,2433.02,1988.16,444.86,Store,Bank Transfer,Organic,completed
26050,2025-01-14 11:00:00,13785,440,1,0.05,1337.53,1270.65,609.63,661.02,Online,Card,Festive,completed
26051,2024-10-08 03:00:00,13977,153,8,0.1,16293.92,14664.53,8931.6,5732.93,Online,Card,BackToOffice,completed
26052,2024-10-01 21:00:00,1437,318,5,0.1,9806.3,8825.67,5937.5,2888.17,Online,Card,Retention,completed
26053,2025-03-22 18:00:00,3172,360,8,0.05,5202.56,4942.43,2885.6,2056.83,Marketplace,Bank Transfer,BackToOffice,completed
26054,2024-10-07 17:00:00,11599,372,3,0.1,3401.67,3061.5,1751.94,1309.56,Online,Card,NewYear,completed
26055,2024-08-15 09:00:00,4121,331,6,0.0,8937.24,8937.24,5136.36,3800.88,Online,Bank Transfer,Festive,completed
26056,2025-05-02 07:00:00,8524,437,2,0.05,2329.7,2213.21,1470.9,742.31,Online,Card,Summer,completed
26057,2024-05-03 18:00:00,5637,171,3,0.15,4862.94,4133.5,2990.58,1142.92,Store,Bank Transfer,BackToOffice,completed
26058,2024-11-24 08:00:00,10042,29,1,0.05,1784.81,1695.57,1010.9,684.67,Online,Card,Organic,returned
26059,2025-04-05 16:00:00,4634,93,5,0.1,9846.3,8861.67,4484.45,4377.22,Partner,Card,NewYear,completed
26060,2024-05-03 19:00:00,6294,62,1,0.05,1892.0,1797.4,1056.78,740.62,Online,Card,Festive,completed
26061,2025-03-09 16:00:00,3246,99,6,0.0,5698.98,5698.98,4485.96,1213.02,Store,Wallet,Organic,completed
26062,2024-01-04 10:00:00,16913,56,1,0.05,1745.36,1658.09,1103.51,554.58,Online,Bank Transfer,Festive,completed
26063,2024-07-15 03:00:00,12461,165,4,0.15,8777.48,7460.86,6483.0,977.86,Marketplace,Card,Summer,completed
26064,2025-04-18 01:00:00,5500,4,8,0.0,6372.08,6372.08,4143.92,2228.16,Marketplace,UPI,Festive,completed
26065,2024-03-30 14:00:00,4276,408,9,0.15,18726.93,15917.89,10589.49,5328.4,Marketplace,UPI,Retention,completed
26066,2025-02-28 13:00:00,2538,151,3,0.15,2839.11,2413.24,1989.6,423.64,Marketplace,Card,Organic,completed
26067,2024-02-27 01:00:00,11057,156,7,0.1,2229.99,2006.99,1764.7,242.29,Partner,Card,BackToOffice,completed
26068,2024-08-31 04:00:00,5590,128,7,0.1,14132.23,12719.01,6904.17,5814.84,Online,UPI,Summer,completed
26069,2025-02-25 10:00:00,8549,205,4,0.05,8462.0,8038.9,4791.4,3247.5,Marketplace,Card,NewYear,completed
26070,2025-06-28 08:00:00,8972,129,4,0.0,777.88,777.88,611.08,166.8,Online,Bank Transfer,Festive,completed
26071,2025-03-25 18:00:00,17090,389,1,0.15,1059.26,900.37,669.36,231.01,Online,Card,BackToOffice,completed
26072,2024-12-27 06:00:00,8442,299,4,0.05,7651.0,7268.45,3712.44,3556.01,Online,Wallet,Festive,completed
26073,2024-11-10 04:00:00,13921,156,5,0.0,1592.85,1592.85,1260.5,332.35,Online,UPI,Organic,completed
26074,2024-11-27 12:00:00,3504,106,6,0.0,11960.4,11960.4,7310.16,4650.24,Online,UPI,Festive,completed
26075,2024-08-30 15:00:00,10117,137,4,0.05,2614.48,2483.76,1458.64,1025.12,Online,Card,Festive,completed
26076,2024-02-22 07:00:00,8108,121,3,0.1,633.96,570.56,337.26,233.3,Online,Wallet,NewYear,completed
26077,2024-03-10 19:00:00,11195,441,3,0.05,3505.86,3330.57,1863.81,1466.76,Online,Card,NewYear,completed
26078,2025-03-31 23:00:00,11929,377,4,0.05,2453.68,2331.0,1765.4,565.6,Online,Card,Organic,completed
26079,2024-11-01 16:00:00,1744,398,7,0.0,292.46,292.46,216.09,76.37,Store,Bank Transfer,BackToOffice,completed
26080,2024-06-23 13:00:00,19620,191,5,0.0,1968.45,1968.45,1479.1,489.35,Online,Card,Festive,completed
26081,2024-10-14 12:00:00,100,112,8,0.15,16757.44,14243.82,11942.8,2301.02,Online,Wallet,Summer,completed
26082,2024-04-21 20:00:00,347,306,6,0.1,5150.58,4635.52,2596.02,2039.5,Online,Card,BackToOffice,completed
26083,2024-05-28 16:00:00,6441,3,5,0.15,5377.2,4570.62,3535.6,1035.02,Store,Wallet,NewYear,completed
26084,2025-06-14 19:00:00,16947,111,7,0.0,5066.11,5066.11,4015.13,1050.98,Online,Bank Transfer,Organic,completed
26085,2024-10-17 19:00:00,2513,333,9,0.0,5126.13,5126.13,3742.56,1383.57,Online,Card,Organic,completed
26086,2025-04-17 07:00:00,5890,179,9,0.0,2264.67,2264.67,1571.58,693.09,Online,UPI,Retention,completed
26087,2024-04-15 07:00:00,17421,203,4,0.15,5222.72,4439.31,3596.16,843.15,Online,UPI,Summer,completed
26088,2024-06-12 20:00:00,11299,216,3,0.05,3111.27,2955.71,2230.41,725.3,Online,Card,Summer,completed
26089,2024-09-12 00:00:00,14139,135,7,0.05,3009.23,2858.77,1412.11,1446.66,Marketplace,Card,NewYear,completed
26090,2024-02-05 08:00:00,18885,159,7,0.0,3700.76,3700.76,2179.03,1521.73,Store,Card,Summer,completed
26091,2024-10-27 00:00:00,13593,228,2,0.05,2701.44,2566.37,1725.2,841.17,Store,Card,Retention,completed
26092,2024-01-13 16:00:00,13090,440,8,0.1,10700.24,9630.22,4877.04,4753.18,Marketplace,Card,Retention,completed
26093,2024-08-20 11:00:00,4480,369,2,0.0,3094.44,3094.44,2530.66,563.78,Store,Card,BackToOffice,completed
26094,2024-07-13 18:00:00,5133,69,3,0.0,3060.96,3060.96,2438.31,622.65,Store,Card,NewYear,completed
26095,2025-01-17 22:00:00,601,290,5,0.05,358.15,340.24,195.5,144.74,Store,Bank Transfer,Summer,completed
26096,2024-01-06 19:00:00,13936,29,4,0.0,7139.24,7139.24,4043.6,3095.64,Online,Card,NewYear,completed
26097,2024-09-16 22:00:00,13196,354,5,0.0,6855.15,6855.15,4108.35,2746.8,Online,Card,NewYear,completed
26098,2024-08-28 13:00:00,19051,105,7,0.05,8395.8,7976.01,4309.34,3666.67,Partner,Bank Transfer,BackToOffice,completed
26099,2024-01-15 00:00:00,4127,385,6,0.05,4063.14,3859.98,3054.9,805.08,Online,UPI,Organic,completed
26100,2024-08-21 03:00:00,15713,45,4,0.05,8644.32,8212.1,6302.96,1909.14,Online,UPI,Summer,completed
26101,2024-06-23 04:00:00,9563,19,6,0.0,7043.28,7043.28,4408.62,2634.66,Marketplace,Card,BackToOffice,completed
26102,2025-01-17 02:00:00,18496,292,6,0.0,5929.38,5929.38,4297.56,1631.82,Online,Card,Organic,completed
26103,2024-05-01 18:00:00,6987,48,7,0.1,4681.32,4213.19,2998.45,1214.74,Online,UPI,Summer,completed
26104,2024-05-01 23:00:00,6329,269,6,0.0,10297.68,10297.68,6458.16,3839.52,Online,UPI,Organic,completed
26105,2025-01-03 20:00:00,251,277,8,0.05,14182.16,13473.05,7448.4,6024.65,Store,Wallet,Retention,completed
26106,2024-07-22 23:00:00,10786,75,4,0.1,4927.76,4434.98,3967.56,467.42,Store,Bank Transfer,Festive,completed
26107,2024-06-10 10:00:00,13066,227,1,0.05,605.84,0.0,448.05,0.0,Store,UPI,Summer,cancelled
26108,2025-06-04 06:00:00,468,277,6,0.15,10636.62,9041.13,5586.3,3454.83,Marketplace,Card,Summer,completed
26109,2024-11-23 20:00:00,5733,447,2,0.1,2872.5,2585.25,1325.16,1260.09,Online,Bank Transfer,BackToOffice,completed
26110,2024-10-27 23:00:00,7834,128,8,0.05,16151.12,15343.56,7890.48,7453.08,Online,Card,Organic,completed
26111,2025-03-11 21:00:00,6135,2,1,0.15,1112.75,945.84,720.26,225.58,Online,Card,BackToOffice,completed
26112,2024-11-07 06:00:00,5705,351,5,0.05,5944.65,5647.42,4134.35,1513.07,Store,Card,NewYear,completed
26113,2024-12-31 22:00:00,18029,145,8,0.15,8968.88,7623.55,6514.32,1109.23,Store,UPI,Organic,completed
26114,2024-02-17 02:00:00,1025,283,7,0.0,14801.57,14801.57,7140.56,7661.01,Marketplace,Card,BackToOffice,returned
26115,2024-03-29 06:00:00,13542,74,2,0.05,1826.42,1735.1,1160.76,574.34,Store,UPI,Organic,completed
26116,2024-01-25 05:00:00,17403,268,7,0.0,14139.23,14139.23,8505.77,5633.46,Online,Wallet,NewYear,completed
26117,2024-03-14 02:00:00,13251,75,9,0.0,11087.46,11087.46,8927.01,2160.45,Partner,Card,BackToOffice,completed
26118,2024-09-14 04:00:00,17972,171,2,0.05,3241.96,3079.86,1993.72,1086.14,Online,Bank Transfer,NewYear,completed
26119,2024-06-26 03:00:00,314,191,9,0.0,3543.21,3543.21,2662.38,880.83,Store,UPI,Organic,completed
26120,2025-06-12 06:00:00,528,252,3,0.0,1262.82,1262.82,1010.91,251.91,Store,UPI,BackToOffice,completed
26121,2024-09-24 16:00:00,1741,409,7,0.0,9207.38,9207.38,4694.62,4512.76,Online,Card,Retention,completed
26122,2024-07-29 18:00:00,14026,245,1,0.05,794.38,754.66,500.31,254.35,Online,Card,Summer,completed
26123,2024-12-24 13:00:00,15817,119,7,0.1,14181.65,12763.48,9029.51,3733.97,Online,UPI,BackToOffice,completed
26124,2025-04-29 07:00:00,3168,362,3,0.05,1432.53,1360.9,1095.72,265.18,Online,Card,NewYear,completed
26125,2025-04-04 13:00:00,7791,311,1,0.0,1404.0,1404.0,1047.91,356.09,Store,Bank Transfer,BackToOffice,completed
26126,2025-01-04 13:00:00,14335,173,3,0.0,5866.92,5866.92,4180.26,1686.66,Store,Card,Summer,completed
26127,2024-04-06 04:00:00,15801,324,8,0.0,16513.2,16513.2,7643.04,8870.16,Marketplace,Bank Transfer,Festive,completed
26128,2024-06-23 08:00:00,16095,88,4,0.1,6740.76,6066.68,3890.32,2176.36,Online,UPI,Summer,completed
26129,2025-06-18 00:00:00,15233,86,6,0.0,1868.34,1868.34,1144.26,724.08,Store,UPI,Organic,completed
26130,2024-07-23 11:00:00,3566,77,5,0.1,1240.05,1116.04,842.25,273.79,Online,Card,NewYear,completed
26131,2025-03-23 17:00:00,3170,395,5,0.05,2841.95,2699.85,2153.55,546.3,Store,Card,NewYear,completed
26132,2025-05-07 00:00:00,11208,143,2,0.15,1386.88,1178.85,760.84,418.01,Store,Card,BackToOffice,completed
26133,2024-09-03 18:00:00,11591,353,6,0.05,10836.24,10294.43,6363.18,3931.25,Store,Card,Retention,completed
26134,2024-02-26 19:00:00,17735,227,2,0.05,1211.68,1151.1,896.1,255.0,Store,UPI,Summer,completed
26135,2025-01-09 03:00:00,11754,155,2,0.0,3146.52,3146.52,2294.48,852.04,Partner,UPI,Retention,completed
26136,2024-08-25 00:00:00,17098,438,8,0.05,706.48,671.16,322.0,349.16,Partner,Card,BackToOffice,completed
26137,2024-05-13 01:00:00,16361,357,6,0.1,11409.54,10268.59,6117.12,4151.47,Partner,Card,Festive,completed
26138,2024-07-05 14:00:00,19700,328,5,0.0,4880.35,4880.35,2896.1,1984.25,Online,Bank Transfer,BackToOffice,completed
26139,2024-09-05 04:00:00,8135,289,6,0.1,12160.92,10944.83,6025.62,4919.21,Marketplace,Card,Festive,completed
26140,2024-06-25 11:00:00,2558,202,6,0.05,2351.46,2233.89,1183.26,1050.63,Online,UPI,Summer,completed
26141,2025-04-29 23:00:00,11102,142,1,0.05,1527.55,1451.17,899.06,552.11,Online,UPI,Retention,completed
26142,2024-09-13 12:00:00,8816,23,7,0.0,10035.69,10035.69,5702.55,4333.14,Online,UPI,Retention,completed
26143,2024-12-17 07:00:00,10777,141,6,0.15,1433.4,1218.39,838.44,379.95,Store,Card,Summer,completed
26144,2024-10-03 21:00:00,16820,263,1,0.0,1103.68,1103.68,691.57,412.11,Online,Wallet,Summer,returned
26145,2025-05-26 08:00:00,8102,329,8,0.15,8467.52,7197.39,5483.6,1713.79,Online,UPI,Festive,completed
26146,2025-03-25 02:00:00,17083,400,7,0.1,3511.2,3160.08,2200.1,959.98,Online,Card,Retention,completed
26147,2024-04-01 04:00:00,13812,387,6,0.15,10693.92,9089.83,5808.54,3281.29,Online,UPI,NewYear,completed
26148,2025-01-09 08:00:00,8431,192,6,0.05,12519.54,11893.56,6214.92,5678.64,Online,Card,NewYear,completed
26149,2024-09-13 09:00:00,18279,4,8,0.0,6372.08,6372.08,4143.92,2228.16,Online,UPI,NewYear,completed
26150,2025-04-10 03:00:00,666,400,5,0.05,2508.0,2382.6,1571.5,811.1,Partner,Bank Transfer,BackToOffice,completed
26151,2024-12-13 20:00:00,6358,388,6,0.15,3944.58,3352.89,2720.4,632.49,Store,Card,NewYear,completed
26152,2024-12-31 16:00:00,17156,155,4,0.0,6293.04,6293.04,4588.96,1704.08,Store,Card,BackToOffice,completed
26153,2024-11-25 04:00:00,17437,421,2,0.1,204.6,184.14,100.5,83.64,Online,Bank Transfer,Festive,completed
26154,2025-04-30 01:00:00,17013,22,3,0.1,2146.68,0.0,1377.81,0.0,Store,Wallet,Retention,cancelled
26155,2024-05-12 17:00:00,18667,179,5,0.05,1258.15,1195.24,873.1,322.14,Store,Card,Festive,completed
26156,2025-06-25 13:00:00,17133,165,3,0.0,6583.11,6583.11,4862.25,1720.86,Online,Card,Organic,returned
26157,2024-06-20 15:00:00,742,204,5,0.0,9100.9,9100.9,7454.6,1646.3,Store,Card,Retention,completed
26158,2024-11-24 06:00:00,8487,387,2,0.05,3564.64,3386.41,1936.18,1450.23,Online,Card,NewYear,completed
26159,2025-01-02 09:00:00,16490,48,5,0.0,3343.8,3343.8,2141.75,1202.05,Online,Wallet,Retention,completed
26160,2024-10-08 02:00:00,5091,245,4,0.05,3177.52,3018.64,2001.24,1017.4,Store,Wallet,NewYear,completed
26161,2025-01-13 02:00:00,10335,359,4,0.1,1199.44,1079.5,946.84,132.66,Online,Card,Festive,returned
26162,2024-05-28 02:00:00,10584,186,3,0.0,4164.84,4164.84,2040.57,2124.27,Partner,Card,Organic,completed
26163,2025-03-31 00:00:00,8511,297,8,0.1,12947.84,11653.06,8576.08,3076.98,Online,Wallet,BackToOffice,completed
26164,2024-12-27 11:00:00,10072,357,6,0.1,11409.54,10268.59,6117.12,4151.47,Marketplace,Card,Festive,completed
26165,2024-11-01 03:00:00,2543,60,7,0.1,8589.42,7730.48,4437.86,3292.62,Online,UPI,Organic,completed
26166,2024-08-20 15:00:00,17482,70,2,0.0,2845.16,0.0,2169.72,0.0,Online,Card,Summer,cancelled
26167,2024-08-18 04:00:00,14297,2,6,0.05,6676.5,6342.67,4321.56,2021.11,Partner,UPI,Retention,completed
26168,2025-03-25 15:00:00,4275,198,1,0.0,101.4,101.4,54.41,46.99,Online,Wallet,Festive,completed
26169,2024-09-23 02:00:00,2601,175,1,0.15,314.75,267.54,210.81,56.73,Online,UPI,Festive,completed
26170,2024-03-04 19:00:00,10975,191,5,0.15,1968.45,1673.18,1479.1,194.08,Marketplace,UPI,Retention,completed
26171,2024-09-30 10:00:00,15366,346,6,0.1,6499.26,5849.33,3673.68,2175.65,Online,Card,Summer,completed
26172,2025-05-16 13:00:00,2556,225,3,0.0,5589.63,5589.63,3400.41,2189.22,Online,Card,Summer,completed
26173,2025-03-28 04:00:00,11394,153,8,0.15,16293.92,13849.83,8931.6,4918.23,Online,Card,Retention,returned
26174,2024-05-30 00:00:00,19216,387,5,0.0,8911.6,8911.6,4840.45,4071.15,Store,UPI,BackToOffice,returned
26175,2024-02-13 11:00:00,16607,111,1,0.05,723.73,687.54,573.59,113.95,Online,Card,Retention,completed
26176,2025-04-26 21:00:00,155,187,4,0.1,6441.28,5797.15,3880.2,1916.95,Online,Card,NewYear,completed
26177,2024-09-22 21:00:00,13864,437,8,0.0,9318.8,9318.8,5883.6,3435.2,Partner,Card,Retention,completed
26178,2024-01-24 15:00:00,4196,360,4,0.05,2601.28,2471.22,1442.8,1028.42,Online,Card,BackToOffice,completed
26179,2024-12-23 19:00:00,876,274,6,0.0,3499.32,3499.32,2434.8,1064.52,Partner,Card,Summer,completed
26180,2024-05-22 12:00:00,14337,340,4,0.0,5021.8,5021.8,2679.8,2342.0,Online,UPI,Summer,completed
26181,2025-04-03 11:00:00,13427,408,4,0.0,8323.08,8323.08,4706.44,3616.64,Partner,Card,Summer,completed
26182,2024-01-22 15:00:00,1099,390,7,0.2,3323.81,2659.05,2222.15,436.9,Store,Bank Transfer,Festive,completed
26183,2024-01-13 16:00:00,1714,410,1,0.0,2091.34,2091.34,1185.95,905.39,Store,Bank Transfer,Retention,completed
26184,2024-11-29 10:00:00,5068,408,6,0.2,12484.62,9987.7,7059.66,2928.04,Online,Card,Retention,completed
26185,2025-06-05 21:00:00,5432,189,7,0.0,3827.25,3827.25,3053.54,773.71,Partner,Bank Transfer,Summer,completed
26186,2024-12-28 16:00:00,14229,282,3,0.0,4195.32,4195.32,2337.69,1857.63,Store,Card,BackToOffice,completed
26187,2024-07-20 01:00:00,17576,266,7,0.05,4284.42,4070.2,3097.92,972.28,Store,UPI,Festive,completed
26188,2025-01-21 17:00:00,7226,332,8,0.05,14030.8,13329.26,8758.16,4571.1,Marketplace,UPI,Organic,completed
26189,2024-07-02 03:00:00,11982,9,5,0.05,6282.25,5968.14,4345.75,1622.39,Partner,UPI,NewYear,returned
26190,2024-08-22 11:00:00,1090,142,7,0.15,10692.85,9088.92,6293.42,2795.5,Online,Card,Summer,completed
26191,2024-06-13 13:00:00,13557,244,4,0.05,215.16,0.0,159.72,0.0,Store,Card,Organic,cancelled
26192,2024-02-13 22:00:00,19229,2,4,0.05,4451.0,4228.45,2881.04,1347.41,Marketplace,Card,Festive,completed
26193,2024-02-06 21:00:00,6038,425,1,0.0,1396.75,0.0,654.72,0.0,Online,Card,NewYear,cancelled
26194,2024-07-27 20:00:00,4173,194,5,0.1,6968.15,6271.34,4476.6,1794.74,Partner,Wallet,NewYear,completed
26195,2024-10-28 19:00:00,1583,386,8,0.05,1022.48,971.36,558.72,412.64,Online,Card,Retention,completed
26196,2025-05-16 03:00:00,2299,56,9,0.15,15708.24,13352.0,9931.59,3420.41,Online,Card,Organic,completed
26197,2024-07-17 03:00:00,17226,167,5,0.0,412.6,412.6,324.15,88.45,Online,Wallet,Festive,completed
26198,2024-08-23 02:00:00,2022,329,7,0.0,7409.08,7409.08,4798.15,2610.93,Marketplace,UPI,Retention,completed
26199,2024-06-01 07:00:00,12219,82,8,0.05,5036.8,4784.96,3061.36,1723.6,Online,Card,Festive,completed
26200,2024-03-14 19:00:00,8637,104,6,0.0,3224.94,3224.94,2565.36,659.58,Partner,Bank Transfer,BackToOffice,completed
26201,2024-02-18 21:00:00,8578,197,1,0.0,1697.39,1697.39,1118.1,579.29,Partner,Bank Transfer,Summer,completed
26202,2024-10-16 06:00:00,10625,165,5,0.1,10971.85,9874.66,8103.75,1770.91,Online,UPI,Retention,completed
26203,2024-09-06 09:00:00,3537,317,1,0.05,1053.43,1000.76,763.97,236.79,Online,UPI,BackToOffice,completed
26204,2024-05-12 11:00:00,13227,282,2,0.05,2796.88,2657.04,1558.46,1098.58,Partner,Card,Retention,completed
26205,2024-05-20 00:00:00,10012,325,1,0.05,1915.03,0.0,995.56,0.0,Online,Card,Organic,cancelled
26206,2025-05-11 04:00:00,11482,147,4,0.1,2622.64,2360.38,1607.36,753.02,Online,Card,Organic,completed
26207,2024-11-09 01:00:00,17501,223,6,0.05,11787.84,11198.45,7146.42,4052.03,Marketplace,UPI,NewYear,completed
26208,2024-03-08 07:00:00,14887,334,4,0.15,5653.16,4805.19,4141.12,664.07,Online,Card,NewYear,completed
26209,2024-11-26 02:00:00,6274,1,9,0.1,17541.45,15787.3,10420.56,5366.74,Online,UPI,Summer,completed
26210,2024-07-25 01:00:00,5620,184,6,0.15,4258.56,3619.78,2526.24,1093.54,Store,Bank Transfer,Summer,completed
26211,2024-06-25 19:00:00,17697,408,5,0.2,10403.85,8323.08,5883.05,2440.03,Store,UPI,Summer,completed
26212,2024-08-23 08:00:00,19157,108,7,0.0,3679.76,3679.76,2130.03,1549.73,Online,UPI,NewYear,completed
26213,2024-05-06 03:00:00,13817,316,1,0.1,1521.55,1369.4,928.99,440.41,Store,Bank Transfer,Festive,completed
26214,2024-07-25 09:00:00,11388,418,5,0.0,6163.2,6163.2,4111.8,2051.4,Marketplace,Card,Festive,completed
26215,2024-10-30 21:00:00,16452,236,3,0.0,542.28,542.28,391.89,150.39,Partner,Wallet,Retention,completed
26216,2024-07-16 21:00:00,12965,138,7,0.1,7980.63,7182.57,4695.53,2487.04,Partner,Bank Transfer,NewYear,completed
26217,2024-05-23 13:00:00,19508,66,4,0.0,408.32,408.32,253.08,155.24,Store,Bank Transfer,BackToOffice,completed
26218,2024-02-17 02:00:00,12780,170,4,0.1,4206.44,3785.8,2260.64,1525.16,Online,UPI,NewYear,completed
26219,2025-01-11 12:00:00,1607,144,9,0.05,18402.57,17482.44,10841.4,6641.04,Store,UPI,BackToOffice,completed
26220,2025-01-29 12:00:00,4082,277,6,0.15,10636.62,9041.13,5586.3,3454.83,Store,Card,Organic,completed
26221,2024-09-07 10:00:00,2485,161,4,0.1,8336.44,7502.8,4775.44,2727.36,Online,Bank Transfer,Retention,completed
26222,2024-05-10 20:00:00,8730,324,4,0.15,8256.6,7018.11,3821.52,3196.59,Online,Card,Summer,completed
26223,2024-07-01 11:00:00,13460,89,5,0.05,6336.3,6019.48,4431.7,1587.78,Marketplace,UPI,Festive,completed
26224,2024-01-07 15:00:00,13192,250,2,0.1,1515.74,1364.17,811.62,552.55,Online,Card,Retention,returned
26225,2025-02-13 05:00:00,1712,401,9,0.0,15025.32,15025.32,10246.95,4778.37,Online,UPI,BackToOffice,completed
26226,2025-06-12 14:00:00,15808,393,5,0.15,10034.15,8529.03,6559.5,1969.53,Online,Wallet,Festive,completed
26227,2025-06-16 10:00:00,575,59,4,0.0,3563.36,3563.36,1760.88,1802.48,Store,Card,Summer,completed
26228,2024-05-19 07:00:00,13926,391,4,0.0,221.48,221.48,144.48,77.0,Store,UPI,Summer,completed
26229,2024-01-06 11:00:00,17048,179,7,0.0,1761.41,1761.41,1222.34,539.07,Store,UPI,NewYear,completed
26230,2024-02-06 23:00:00,2124,250,3,0.15,2273.61,1932.57,1217.43,715.14,Store,Card,Summer,completed
26231,2024-11-05 17:00:00,8622,158,9,0.1,19100.88,17190.79,11190.69,6000.1,Online,UPI,Summer,completed
26232,2025-04-23 18:00:00,2105,434,5,0.15,5456.3,4637.86,2759.85,1878.01,Online,Card,BackToOffice,completed
26233,2024-04-17 12:00:00,6371,416,6,0.05,3155.94,2998.14,2175.12,823.02,Online,Card,Organic,completed
26234,2025-02-08 00:00:00,7131,118,6,0.0,4944.84,4944.84,3276.12,1668.72,Online,UPI,Retention,completed
26235,2024-04-30 18:00:00,9058,234,6,0.0,2437.02,2437.02,1366.32,1070.7,Partner,UPI,Festive,completed
26236,2024-08-23 07:00:00,8759,346,4,0.1,4332.84,3899.56,2449.12,1450.44,Store,UPI,Festive,completed
26237,2024-04-04 03:00:00,2707,362,9,0.0,4297.59,4297.59,3287.16,1010.43,Online,UPI,NewYear,completed
26238,2024-01-21 16:00:00,13247,59,4,0.0,3563.36,3563.36,1760.88,1802.48,Online,Bank Transfer,Retention,completed
26239,2024-07-08 06:00:00,5163,139,3,0.15,4525.5,3846.68,3633.99,212.69,Partner,Card,BackToOffice,completed
26240,2024-11-24 19:00:00,14133,134,9,0.0,8909.37,8909.37,7015.95,1893.42,Store,Card,Organic,completed
26241,2025-03-26 19:00:00,5225,16,5,0.0,6673.7,6673.7,5350.65,1323.05,Store,Wallet,Festive,completed
26242,2024-11-19 00:00:00,4609,81,8,0.1,12104.56,10894.1,5551.68,5342.42,Online,Card,Organic,completed
26243,2024-04-20 08:00:00,13776,253,1,0.05,721.29,685.23,435.92,249.31,Online,Card,NewYear,completed
26244,2025-06-23 03:00:00,19198,247,7,,3815.0,3433.5,1898.47,1535.03,Partner,Bank Transfer,Festive,completed
26245,2024-10-24 22:00:00,17882,12,5,0.2,7416.1,5932.88,5962.3,-29.42,Store,UPI,Retention,completed
26246,2025-04-25 03:00:00,17769,420,1,0.0,691.2,691.2,512.9,178.3,Partner,Card,Retention,completed
